"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","POP","TOT","MLN_PER","A","1965",48.757799,
"FRA","POP","TOT","MLN_PER","A","1966",49.163665,
"FRA","POP","TOT","MLN_PER","A","1967",49.548302,
"FRA","POP","TOT","MLN_PER","A","1968",49.915403,
"FRA","POP","TOT","MLN_PER","A","1969",50.317983,
"FRA","POP","TOT","MLN_PER","A","1970",50.772222,
"FRA","POP","TOT","MLN_PER","A","1971",51.251098,
"FRA","POP","TOT","MLN_PER","A","1972",51.700913,
"FRA","POP","TOT","MLN_PER","A","1973",52.1183,
"FRA","POP","TOT","MLN_PER","A","1974",52.460358,
"FRA","POP","TOT","MLN_PER","A","1975",52.699171,
"FRA","POP","TOT","MLN_PER","A","1976",52.908675,
"FRA","POP","TOT","MLN_PER","A","1977",53.14528,
"FRA","POP","TOT","MLN_PER","A","1978",53.376322,
"FRA","POP","TOT","MLN_PER","A","1979",53.606226,
"FRA","POP","TOT","MLN_PER","A","1980",53.880012,
"FRA","POP","TOT","MLN_PER","A","1981",54.181806,
"FRA","POP","TOT","MLN_PER","A","1982",54.492495,
"FRA","POP","TOT","MLN_PER","A","1983",54.772418,
"FRA","POP","TOT","MLN_PER","A","1984",55.026074,
"FRA","POP","TOT","MLN_PER","A","1985",55.284271,
"FRA","POP","TOT","MLN_PER","A","1986",55.546504,
"FRA","POP","TOT","MLN_PER","A","1987",55.823956,
"FRA","POP","TOT","MLN_PER","A","1988",56.117974,
"FRA","POP","TOT","MLN_PER","A","1989",56.423411,
"FRA","POP","TOT","MLN_PER","A","1990",56.708826,
"FRA","POP","TOT","MLN_PER","A","1991",58.425681,
"FRA","POP","TOT","MLN_PER","A","1992",58.711615,
"FRA","POP","TOT","MLN_PER","A","1993",58.961049,
"FRA","POP","TOT","MLN_PER","A","1994",59.175335,
"FRA","POP","TOT","MLN_PER","A","1995",59.383991,
"FRA","POP","TOT","MLN_PER","A","1996",59.589289,
"FRA","POP","TOT","MLN_PER","A","1997",59.795263,
"FRA","POP","TOT","MLN_PER","A","1998",60.011008,
"FRA","POP","TOT","MLN_PER","A","1999",60.315406,
"FRA","POP","TOT","MLN_PER","A","2000",60.72478,
"FRA","POP","TOT","MLN_PER","A","2001",61.163237,
"FRA","POP","TOT","MLN_PER","A","2002",61.60455,
"FRA","POP","TOT","MLN_PER","A","2003",62.037544,
"FRA","POP","TOT","MLN_PER","A","2004",62.4908,
"FRA","POP","TOT","MLN_PER","A","2005",62.958328,
"FRA","POP","TOT","MLN_PER","A","2006",63.393406,
"FRA","POP","TOT","MLN_PER","A","2007",63.781275,
"FRA","POP","TOT","MLN_PER","A","2008",64.133174,
"FRA","POP","TOT","MLN_PER","A","2009",64.458715,
"FRA","POP","TOT","MLN_PER","A","2010",64.773169,
"FRA","POP","TOT","MLN_PER","A","2011",65.087317,
"FRA","POP","TOT","MLN_PER","A","2012",65.402998,
"FRA","POP","TOT","MLN_PER","A","2013",65.735961,
"FRA","POP","TOT","MLN_PER","A","2014",66.276671,
"FRA","POP","TOT","MLN_PER","A","2015",66.512558,
"FRA","POP","TOT","MLN_PER","A","2016",66.688563,
"FRA","POP","TOT","MLN_PER","A","2017",66.883314,
"FRA","POP","TOT","MLN_PER","A","2018",67.068133,
"FRA","POP","TOT","MLN_PER","A","2019",67.215667,
"FRA","POP","TOT","MLN_PER","A","2020",67.347238,
"FRA","POP","WOMEN","MLN_PER","A","1950",21723.428,
"FRA","POP","WOMEN","MLN_PER","A","1951",21868.473,
"FRA","POP","WOMEN","MLN_PER","A","1952",22005.821,
"FRA","POP","WOMEN","MLN_PER","A","1953",22138.918,
"FRA","POP","WOMEN","MLN_PER","A","1954",22279.756,
"FRA","POP","WOMEN","MLN_PER","A","1955",22457.213,
"FRA","POP","WOMEN","MLN_PER","A","1956",22656.123,
"FRA","POP","WOMEN","MLN_PER","A","1957",22876.169,
"FRA","POP","WOMEN","MLN_PER","A","1958",23099.678,
"FRA","POP","WOMEN","MLN_PER","A","1959",23311.802,
"FRA","POP","WOMEN","MLN_PER","A","1960",23521.635,
"FRA","POP","WOMEN","MLN_PER","A","1961",23747.578,
"FRA","POP","WOMEN","MLN_PER","A","1962",24147.445,
"FRA","POP","WOMEN","MLN_PER","A","1963",24547.264,
"FRA","POP","WOMEN","MLN_PER","A","1964",24795.638,
"FRA","POP","WOMEN","MLN_PER","A","1965",25021.014,
"FRA","POP","WOMEN","MLN_PER","A","1966",25225.903,
"FRA","POP","WOMEN","MLN_PER","A","1967",25420.532,
"FRA","POP","WOMEN","MLN_PER","A","1968",25599.919,
"FRA","POP","WOMEN","MLN_PER","A","1969",25781.418,
"FRA","POP","WOMEN","MLN_PER","A","1970",25979.779,
"FRA","POP","WOMEN","MLN_PER","A","1971",26197.122,
"FRA","POP","WOMEN","MLN_PER","A","1972",26408.099,
"FRA","POP","WOMEN","MLN_PER","A","1973",26599.855,
"FRA","POP","WOMEN","MLN_PER","A","1974",26761.636,
"FRA","POP","WOMEN","MLN_PER","A","1975",26892.084,
"FRA","POP","WOMEN","MLN_PER","A","1976",27016.102,
"FRA","POP","WOMEN","MLN_PER","A","1977",27152.632,
"FRA","POP","WOMEN","MLN_PER","A","1978",27286.196,
"FRA","POP","WOMEN","MLN_PER","A","1979",27417.57,
"FRA","POP","WOMEN","MLN_PER","A","1980",27567.629,
"FRA","POP","WOMEN","MLN_PER","A","1981",27726.222,
"FRA","POP","WOMEN","MLN_PER","A","1982",27891.634,
"FRA","POP","WOMEN","MLN_PER","A","1983",28048.019,
"FRA","POP","WOMEN","MLN_PER","A","1984",28192.376,
"FRA","POP","WOMEN","MLN_PER","A","1985",28338.042,
"FRA","POP","WOMEN","MLN_PER","A","1986",28482.458,
"FRA","POP","WOMEN","MLN_PER","A","1987",28633.266,
"FRA","POP","WOMEN","MLN_PER","A","1988",28790.854,
"FRA","POP","WOMEN","MLN_PER","A","1989",28952.098,
"FRA","POP","WOMEN","MLN_PER","A","1990",29102.649,
"FRA","POP","WOMEN","MLN_PER","A","1991",29982.766,
"FRA","POP","WOMEN","MLN_PER","A","1992",30135.411,
"FRA","POP","WOMEN","MLN_PER","A","1993",30272.732,
"FRA","POP","WOMEN","MLN_PER","A","1994",30395.531,
"FRA","POP","WOMEN","MLN_PER","A","1995",30515.688,
"FRA","POP","WOMEN","MLN_PER","A","1996",30631.518,
"FRA","POP","WOMEN","MLN_PER","A","1997",30746.04,
"FRA","POP","WOMEN","MLN_PER","A","1998",30865.209,
"FRA","POP","WOMEN","MLN_PER","A","1999",31034.304,
"FRA","POP","WOMEN","MLN_PER","A","2000",31261.871,
"FRA","POP","WOMEN","MLN_PER","A","2001",31503.561,
"FRA","POP","WOMEN","MLN_PER","A","2002",31746.213,
"FRA","POP","WOMEN","MLN_PER","A","2003",31982.904,
"FRA","POP","WOMEN","MLN_PER","A","2004",32232.036,
"FRA","POP","WOMEN","MLN_PER","A","2005",32490.51,
"FRA","POP","WOMEN","MLN_PER","A","2006",32717.508,
"FRA","POP","WOMEN","MLN_PER","A","2007",32911.253,
"FRA","POP","WOMEN","MLN_PER","A","2008",33091.11,
"FRA","POP","WOMEN","MLN_PER","A","2009",33256.028,
"FRA","POP","WOMEN","MLN_PER","A","2010",33412.925,
"FRA","POP","WOMEN","MLN_PER","A","2011",33572.806,
"FRA","POP","WOMEN","MLN_PER","A","2012",33731.249,
"FRA","POP","WOMEN","MLN_PER","A","2013",33898.446,
"FRA","POP","WOMEN","MLN_PER","A","2014",34184.117,
"FRA","POP","WOMEN","MLN_PER","A","2015",34319.022,
"FRA","POP","WOMEN","MLN_PER","A","2016",34424.889,
"FRA","POP","WOMEN","MLN_PER","A","2017",34535.809,
"FRA","POP","WOMEN","MLN_PER","A","2018",34639.414,
"FRA","POP","WOMEN","MLN_PER","A","2019",34727.464,
"FRA","POP","WOMEN","MLN_PER","A","2020",34808.722,
"DEU","POP","TOT","AGRWTH","A","1951",-0.572631788251284,
"DEU","POP","TOT","AGRWTH","A","1952",0.588272051634484,
"DEU","POP","TOT","AGRWTH","A","1953",0.558082035145262,
"DEU","POP","TOT","AGRWTH","A","1954",0.554295505224126,
"DEU","POP","TOT","AGRWTH","A","1955",0.554015767025626,
"DEU","POP","TOT","AGRWTH","A","1956",-0.00108226046768298,
"DEU","POP","TOT","AGRWTH","A","1957",0.0879184508755181,
"DEU","POP","TOT","AGRWTH","A","1958",0.763640477509327,
"DEU","POP","TOT","AGRWTH","A","1959",0.744195227886532,
"DEU","POP","TOT","AGRWTH","A","1960",0.730379633783857,
"DEU","POP","TOT","AGRWTH","A","1961",0.772828120597355,
"DEU","POP","TOT","AGRWTH","A","1962",0.883315516141425,
"DEU","POP","TOT","AGRWTH","A","1963",0.930174507972472,
"DEU","POP","TOT","AGRWTH","A","1964",0.808388149661626,
"DEU","POP","TOT","AGRWTH","A","1965",0.856841795951472,
"DEU","POP","TOT","AGRWTH","A","1966",0.83805031237487,
"DEU","POP","TOT","AGRWTH","A","1967",0.458263152482501,
"DEU","POP","TOT","AGRWTH","A","1968",0.445694631290511,
"DEU","POP","TOT","AGRWTH","A","1969",0.796140103974018,
"DEU","POP","TOT","AGRWTH","A","1970",0.333211478558101,
"DEU","POP","TOT","AGRWTH","A","1971",0.183643741912185,
"DEU","POP","TOT","AGRWTH","A","1972",0.479630172513988,
"DEU","POP","TOT","AGRWTH","A","1973",0.315449090686117,
"DEU","POP","TOT","AGRWTH","A","1974",0.0389641458408584,
"DEU","POP","TOT","AGRWTH","A","1975",-0.372145837494595,
"DEU","POP","TOT","AGRWTH","A","1976",-0.427852789924137,
"DEU","POP","TOT","AGRWTH","A","1977",-0.226119353028663,
"DEU","POP","TOT","AGRWTH","A","1978",-0.0869909962553263,
"DEU","POP","TOT","AGRWTH","A","1979",0.0442197397343315,
"DEU","POP","TOT","AGRWTH","A","1980",0.207641843975489,
"DEU","POP","TOT","AGRWTH","A","1981",0.152420705672307,
"DEU","POP","TOT","AGRWTH","A","1982",-0.0950797001281912,
"DEU","POP","TOT","AGRWTH","A","1983",-0.261791420293327,
"DEU","POP","TOT","AGRWTH","A","1984",-0.345076054659027,
"DEU","POP","TOT","AGRWTH","A","1985",-0.223230082420352,
"DEU","POP","TOT","AGRWTH","A","1986",0.045774674448224,
"DEU","POP","TOT","AGRWTH","A","1987",0.153733050243489,
"DEU","POP","TOT","AGRWTH","A","1988",0.391440535910109,
"DEU","POP","TOT","AGRWTH","A","1989",0.776338823184711,
"DEU","POP","TOT","AGRWTH","A","1990",0.865700170679122,
"DEU","POP","TOT","AGRWTH","A","1991",0.731266289035365,
"DEU","POP","TOT","AGRWTH","A","1992",0.76324237709645,
"DEU","POP","TOT","AGRWTH","A","1993",0.659559233043522,
"DEU","POP","TOT","AGRWTH","A","1994",0.347450245678811,
"DEU","POP","TOT","AGRWTH","A","1995",0.29433308972164,
"DEU","POP","TOT","AGRWTH","A","1996",0.289904094914318,
"DEU","POP","TOT","AGRWTH","A","1997",0.146421587083971,
"DEU","POP","TOT","AGRWTH","A","1998",0.0151423588350184,
"DEU","POP","TOT","AGRWTH","A","1999",0.0646530313521862,
"DEU","POP","TOT","AGRWTH","A","2000",0.135514824237487,
"DEU","POP","TOT","AGRWTH","A","2001",0.168376684911762,
"DEU","POP","TOT","AGRWTH","A","2002",0.168266089273717,
"DEU","POP","TOT","AGRWTH","A","2003",0.0553798455258481,
"DEU","POP","TOT","AGRWTH","A","2004",-0.0216964669483883,
"DEU","POP","TOT","AGRWTH","A","2005",-0.05677304746744,
"DEU","POP","TOT","AGRWTH","A","2006",-0.112737544258981,
"DEU","POP","TOT","AGRWTH","A","2007",-0.133623145946074,
"DEU","POP","TOT","AGRWTH","A","2008",-0.189963400963356,
"DEU","POP","TOT","AGRWTH","A","2009",-0.253061447485563,
"DEU","POP","TOT","AGRWTH","A","2010",-0.153075051316014,
"DEU","POP","TOT","AGRWTH","A","2011",-1.83664866093785,
"DEU","POP","TOT","AGRWTH","A","2012",0.18791035279099,
"DEU","POP","TOT","AGRWTH","A","2013",0.273269185945321,
"DEU","POP","TOT","AGRWTH","A","2014",0.417741301587359,
"DEU","POP","TOT","AGRWTH","A","2015",0.869463209302208,
"DEU","POP","TOT","AGRWTH","A","2016",0.810489033894026,
"DEU","POP","TOT","AGRWTH","A","2017",0.374421352213962,
"DEU","POP","TOT","AGRWTH","A","2018",0.300988422033222,
"DEU","POP","TOT","AGRWTH","A","2019",0.225762283328156,
"DEU","POP","TOT","AGRWTH","A","2020",0.0817349648330006,
"DEU","POP","MEN","MLN_PER","A","1950",32.283905,
"DEU","POP","MEN","MLN_PER","A","1951",32.080415,
"DEU","POP","MEN","MLN_PER","A","1952",32.303904,
"DEU","POP","MEN","MLN_PER","A","1953",32.522042,
"DEU","POP","MEN","MLN_PER","A","1954",32.740385,
"DEU","POP","MEN","MLN_PER","A","1955",32.964921,
"DEU","POP","MEN","MLN_PER","A","1956",32.941168,
"DEU","POP","MEN","MLN_PER","A","1957",32.94442,
"DEU","POP","MEN","MLN_PER","A","1958",33.244647,
"DEU","POP","MEN","MLN_PER","A","1959",33.542768,
"DEU","POP","MEN","MLN_PER","A","1960",33.879697,
"DEU","POP","MEN","MLN_PER","A","1961",34.207565,
"DEU","POP","MEN","MLN_PER","A","1962",34.55717,
"DEU","POP","MEN","MLN_PER","A","1963",34.954126,
"DEU","POP","MEN","MLN_PER","A","1964",35.324468,
"DEU","POP","MEN","MLN_PER","A","1965",35.731774,
"DEU","POP","MEN","MLN_PER","A","1966",36.079265,
"DEU","POP","MEN","MLN_PER","A","1967",36.228128,
"DEU","POP","MEN","MLN_PER","A","1968",36.404066,
"DEU","POP","MEN","MLN_PER","A","1969",36.795638,
"DEU","POP","MEN","MLN_PER","A","1970",36.984209,
"DEU","POP","MEN","MLN_PER","A","1971",37.088641,
"DEU","POP","MEN","MLN_PER","A","1972",37.320107,
"DEU","POP","MEN","MLN_PER","A","1973",37.482451,
"DEU","POP","MEN","MLN_PER","A","1974",37.502177,
"DEU","POP","MEN","MLN_PER","A","1975",37.319093,
"DEU","POP","MEN","MLN_PER","A","1976",37.133798,
"DEU","POP","MEN","MLN_PER","A","1977",37.051127,
"DEU","POP","MEN","MLN_PER","A","1978",37.039365,
"DEU","POP","MEN","MLN_PER","A","1979",37.100869,
"DEU","POP","MEN","MLN_PER","A","1980",37.247274,
"DEU","POP","MEN","MLN_PER","A","1981",37.354988,
"DEU","POP","MEN","MLN_PER","A","1982",37.330937,
"DEU","POP","MEN","MLN_PER","A","1983",37.236335,
"DEU","POP","MEN","MLN_PER","A","1984",37.115434,
"DEU","POP","MEN","MLN_PER","A","1985",37.057909,
"DEU","POP","MEN","MLN_PER","A","1986",37.128343,
"DEU","POP","MEN","MLN_PER","A","1987",37.271838,
"DEU","POP","MEN","MLN_PER","A","1988",37.510301,
"DEU","POP","MEN","MLN_PER","A","1989",37.887827,
"DEU","POP","MEN","MLN_PER","A","1990",38.304862,
"DEU","POP","MEN","MLN_PER","A","1991",38.669543,
"DEU","POP","MEN","MLN_PER","A","1992",39.069593,
"DEU","POP","MEN","MLN_PER","A","1993",39.409283,
"DEU","POP","MEN","MLN_PER","A","1994",39.581725,
"DEU","POP","MEN","MLN_PER","A","1995",39.73489,
"DEU","POP","MEN","MLN_PER","A","1996",39.889832,
"DEU","POP","MEN","MLN_PER","A","1997",39.973574,
"DEU","POP","MEN","MLN_PER","A","1998",39.998231,
"DEU","POP","MEN","MLN_PER","A","1999",40.047463,
"DEU","POP","MEN","MLN_PER","A","2000",40.123653,
"DEU","POP","MEN","MLN_PER","A","2001",40.21561,
"DEU","POP","MEN","MLN_PER","A","2002",40.309777,
"DEU","POP","MEN","MLN_PER","A","2003",40.35045,
"DEU","POP","MEN","MLN_PER","A","2004",40.354823,
"DEU","POP","MEN","MLN_PER","A","2005",40.346792,
"DEU","POP","MEN","MLN_PER","A","2006",40.320564,
"DEU","POP","MEN","MLN_PER","A","2007",40.287731,
"DEU","POP","MEN","MLN_PER","A","2008",40.229286,
"DEU","POP","MEN","MLN_PER","A","2009",40.143948,
"DEU","POP","MEN","MLN_PER","A","2010",40.108021,
"DEU","POP","MEN","MLN_PER","A","2011",39.177271,
"DEU","POP","MEN","MLN_PER","A","2012",39.305461,
"DEU","POP","MEN","MLN_PER","A","2013",39.46895,
"DEU","POP","MEN","MLN_PER","A","2014",39.696188,
"DEU","POP","MEN","MLN_PER","A","2015",40.17479,
"DEU","POP","MEN","MLN_PER","A","2016",40.605623,
"DEU","POP","MEN","MLN_PER","A","2017",40.770341,
"DEU","POP","MEN","MLN_PER","A","2018",40.905134,
"DEU","POP","MEN","MLN_PER","A","2019",41.002148,
"DEU","POP","MEN","MLN_PER","A","2020",41.032067,
"DEU","POP","TOT","MLN_PER","A","1950",69.966252,
"DEU","POP","TOT","MLN_PER","A","1951",69.565603,
"DEU","POP","TOT","MLN_PER","A","1952",69.974838,
"DEU","POP","TOT","MLN_PER","A","1953",70.365355,
"DEU","POP","TOT","MLN_PER","A","1954",70.755387,
"DEU","POP","TOT","MLN_PER","A","1955",71.147383,
"DEU","POP","TOT","MLN_PER","A","1956",71.146613,
"DEU","POP","TOT","MLN_PER","A","1957",71.209164,
"DEU","POP","TOT","MLN_PER","A","1958",71.752946,
"DEU","POP","TOT","MLN_PER","A","1959",72.286928,
"DEU","POP","TOT","MLN_PER","A","1960",72.814897,
"DEU","POP","TOT","MLN_PER","A","1961",73.377631,
"DEU","POP","TOT","MLN_PER","A","1962",74.025787,
"DEU","POP","TOT","MLN_PER","A","1963",74.714356,
"DEU","POP","TOT","MLN_PER","A","1964",75.318338,
"DEU","POP","TOT","MLN_PER","A","1965",75.963697,
"DEU","POP","TOT","MLN_PER","A","1966",76.600311,
"DEU","POP","TOT","MLN_PER","A","1967",76.951342,
"DEU","POP","TOT","MLN_PER","A","1968",77.29431,
"DEU","POP","TOT","MLN_PER","A","1969",77.909681,
"DEU","POP","TOT","MLN_PER","A","1970",78.169285,
"DEU","POP","TOT","MLN_PER","A","1971",78.312838,
"DEU","POP","TOT","MLN_PER","A","1972",78.68845,
"DEU","POP","TOT","MLN_PER","A","1973",78.936672,
"DEU","POP","TOT","MLN_PER","A","1974",78.967429,
"DEU","POP","TOT","MLN_PER","A","1975",78.673555,
"DEU","POP","TOT","MLN_PER","A","1976",78.336948,
"DEU","POP","TOT","MLN_PER","A","1977",78.159813,
"DEU","POP","TOT","MLN_PER","A","1978",78.091821,
"DEU","POP","TOT","MLN_PER","A","1979",78.126353,
"DEU","POP","TOT","MLN_PER","A","1980",78.288576,
"DEU","POP","TOT","MLN_PER","A","1981",78.407904,
"DEU","POP","TOT","MLN_PER","A","1982",78.333354,
"DEU","POP","TOT","MLN_PER","A","1983",78.128284,
"DEU","POP","TOT","MLN_PER","A","1984",77.858682,
"DEU","POP","TOT","MLN_PER","A","1985",77.684878,
"DEU","POP","TOT","MLN_PER","A","1986",77.720438,
"DEU","POP","TOT","MLN_PER","A","1987",77.83992,
"DEU","POP","TOT","MLN_PER","A","1988",78.144617,
"DEU","POP","TOT","MLN_PER","A","1989",78.751284,
"DEU","POP","TOT","MLN_PER","A","1990",79.433034,
"DEU","POP","TOT","MLN_PER","A","1991",80.013901,
"DEU","POP","TOT","MLN_PER","A","1992",80.624601,
"DEU","POP","TOT","MLN_PER","A","1993",81.156368,
"DEU","POP","TOT","MLN_PER","A","1994",81.438346,
"DEU","POP","TOT","MLN_PER","A","1995",81.678046,
"DEU","POP","TOT","MLN_PER","A","1996",81.914834,
"DEU","POP","TOT","MLN_PER","A","1997",82.034775,
"DEU","POP","TOT","MLN_PER","A","1998",82.047197,
"DEU","POP","TOT","MLN_PER","A","1999",82.100243,
"DEU","POP","TOT","MLN_PER","A","2000",82.211501,
"DEU","POP","TOT","MLN_PER","A","2001",82.349926,
"DEU","POP","TOT","MLN_PER","A","2002",82.488493,
"DEU","POP","TOT","MLN_PER","A","2003",82.534175,
"DEU","POP","TOT","MLN_PER","A","2004",82.516268,
"DEU","POP","TOT","MLN_PER","A","2005",82.469421,
"DEU","POP","TOT","MLN_PER","A","2006",82.376447,
"DEU","POP","TOT","MLN_PER","A","2007",82.266373,
"DEU","POP","TOT","MLN_PER","A","2008",82.110097,
"DEU","POP","TOT","MLN_PER","A","2009",81.902308,
"DEU","POP","TOT","MLN_PER","A","2010",81.776936,
"DEU","POP","TOT","MLN_PER","A","2011",80.274981,
"DEU","POP","TOT","MLN_PER","A","2012",80.425826,
"DEU","POP","TOT","MLN_PER","A","2013",80.645605,
"DEU","POP","TOT","MLN_PER","A","2014",80.982495,
"DEU","POP","TOT","MLN_PER","A","2015",81.686608,
"DEU","POP","TOT","MLN_PER","A","2016",82.348669,
"DEU","POP","TOT","MLN_PER","A","2017",82.657,
"DEU","POP","TOT","MLN_PER","A","2018",82.905788,
"DEU","POP","TOT","MLN_PER","A","2019",83.092958,
"DEU","POP","TOT","MLN_PER","A","2020",83.160874,
"DEU","POP","WOMEN","MLN_PER","A","1950",37682.347,
"DEU","POP","WOMEN","MLN_PER","A","1951",37485.188,
"DEU","POP","WOMEN","MLN_PER","A","1952",37670.934,
"DEU","POP","WOMEN","MLN_PER","A","1953",37843.313,
"DEU","POP","WOMEN","MLN_PER","A","1954",38015.002,
"DEU","POP","WOMEN","MLN_PER","A","1955",38182.462,
"DEU","POP","WOMEN","MLN_PER","A","1956",38205.445,
"DEU","POP","WOMEN","MLN_PER","A","1957",38264.744,
"DEU","POP","WOMEN","MLN_PER","A","1958",38508.299,
"DEU","POP","WOMEN","MLN_PER","A","1959",38744.16,
"DEU","POP","WOMEN","MLN_PER","A","1960",38935.2,
"DEU","POP","WOMEN","MLN_PER","A","1961",39170.066,
"DEU","POP","WOMEN","MLN_PER","A","1962",39468.617,
"DEU","POP","WOMEN","MLN_PER","A","1963",39760.23,
"DEU","POP","WOMEN","MLN_PER","A","1964",39993.87,
"DEU","POP","WOMEN","MLN_PER","A","1965",40231.923,
"DEU","POP","WOMEN","MLN_PER","A","1966",40521.046,
"DEU","POP","WOMEN","MLN_PER","A","1967",40723.214,
"DEU","POP","WOMEN","MLN_PER","A","1968",40890.244,
"DEU","POP","WOMEN","MLN_PER","A","1969",41114.043,
"DEU","POP","WOMEN","MLN_PER","A","1970",41185.076,
"DEU","POP","WOMEN","MLN_PER","A","1971",41224.197,
"DEU","POP","WOMEN","MLN_PER","A","1972",41368.343,
"DEU","POP","WOMEN","MLN_PER","A","1973",41454.221,
"DEU","POP","WOMEN","MLN_PER","A","1974",41465.252,
"DEU","POP","WOMEN","MLN_PER","A","1975",41354.462,
"DEU","POP","WOMEN","MLN_PER","A","1976",41203.15,
"DEU","POP","WOMEN","MLN_PER","A","1977",41108.686,
"DEU","POP","WOMEN","MLN_PER","A","1978",41052.456,
"DEU","POP","WOMEN","MLN_PER","A","1979",41025.484,
"DEU","POP","WOMEN","MLN_PER","A","1980",41041.302,
"DEU","POP","WOMEN","MLN_PER","A","1981",41052.916,
"DEU","POP","WOMEN","MLN_PER","A","1982",41002.417,
"DEU","POP","WOMEN","MLN_PER","A","1983",40891.949,
"DEU","POP","WOMEN","MLN_PER","A","1984",40743.248,
"DEU","POP","WOMEN","MLN_PER","A","1985",40626.969,
"DEU","POP","WOMEN","MLN_PER","A","1986",40592.095,
"DEU","POP","WOMEN","MLN_PER","A","1987",40568.082,
"DEU","POP","WOMEN","MLN_PER","A","1988",40634.316,
"DEU","POP","WOMEN","MLN_PER","A","1989",40863.457,
"DEU","POP","WOMEN","MLN_PER","A","1990",41128.172,
"DEU","POP","WOMEN","MLN_PER","A","1991",41344.358,
"DEU","POP","WOMEN","MLN_PER","A","1992",41555.008,
"DEU","POP","WOMEN","MLN_PER","A","1993",41747.085,
"DEU","POP","WOMEN","MLN_PER","A","1994",41856.621,
"DEU","POP","WOMEN","MLN_PER","A","1995",41943.156,
"DEU","POP","WOMEN","MLN_PER","A","1996",42025.002,
"DEU","POP","WOMEN","MLN_PER","A","1997",42061.201,
"DEU","POP","WOMEN","MLN_PER","A","1998",42048.966,
"DEU","POP","WOMEN","MLN_PER","A","1999",42052.78,
"DEU","POP","WOMEN","MLN_PER","A","2000",42087.848,
"DEU","POP","WOMEN","MLN_PER","A","2001",42134.316,
"DEU","POP","WOMEN","MLN_PER","A","2002",42178.716,
"DEU","POP","WOMEN","MLN_PER","A","2003",42183.725,
"DEU","POP","WOMEN","MLN_PER","A","2004",42161.445,
"DEU","POP","WOMEN","MLN_PER","A","2005",42122.629,
"DEU","POP","WOMEN","MLN_PER","A","2006",42055.883,
"DEU","POP","WOMEN","MLN_PER","A","2007",41978.642,
"DEU","POP","WOMEN","MLN_PER","A","2008",41880.811,
"DEU","POP","WOMEN","MLN_PER","A","2009",41758.36,
"DEU","POP","WOMEN","MLN_PER","A","2010",41668.915,
"DEU","POP","WOMEN","MLN_PER","A","2011",41097.71,
"DEU","POP","WOMEN","MLN_PER","A","2012",41120.365,
"DEU","POP","WOMEN","MLN_PER","A","2013",41176.655,
"DEU","POP","WOMEN","MLN_PER","A","2014",41286.307,
"DEU","POP","WOMEN","MLN_PER","A","2015",41511.818,
"DEU","POP","WOMEN","MLN_PER","A","2016",41743.046,
